0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04729	2.67031	0.00000	1.15799	0.00000	1.77997	2.69942	0.31347	0.72836	0.00000	0.00000	0.00000	0.27399	0.00000	0.00000	0.00000	0.29230	0.33174	0.00000	0.00000	0.00000	0.83919	2.97895	0.00000	0.00000	0.00000	0.00000	0.00000	0.07537	0.00000	0.00000	0.00000	0.42354	0.00000	0.68181	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.38030	0.00000	0.00000	1.28945	1.59202	0.00000	0.00000	2.36528	0.00000	0.00000	2.46137	0.00000	0.00000	0.00000	1.43293	0.73971	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.84630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.84041	0.00000	0.00000	0.19024	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.54856	0.00000	0.00000	1.52899	0.00000	0.54367	0.21323	1.88283	0.00000	0.00000	1.38005	0.00000	0.00000	0.00000	0.00000	0.42620	0.77375	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.21665	1.03536	0.29635	0.18395	1.35205	0.00000	0.69779	0.00000
2.22029	0.00000	2.01289	1.84460	0.71617	0.00000	2.10463	0.97236	0.00000	0.00000	0.91728	1.25282	0.00000	0.00000	0.47382	0.00000	3.36413	0.00000	0.00000	1.92072	0.00000	1.43772	1.62499	0.64513	0.00000	0.00000	0.00000	1.79595	3.88768	0.00000	0.00000	0.00000	0.00000	0.00000	1.78691	5.37932	0.00000	0.00000	0.00000	0.00000	0.23770	0.00000	0.00000	0.00000	0.00000	0.39881	0.00000	1.85246	0.00000	0.00000	1.68339	0.00000	0.00000	0.00000	2.64815	0.50812	0.00000	0.49124	0.00000	0.00000	0.00000	0.17240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.83743	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.00898	0.46361	0.00000	0.00000	0.00000	1.99422	1.89515	0.00000	2.07663	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.31849	0.00000	0.00000	0.00000	0.00000	0.35431	0.00000	0.00000	0.00000	0.00000	1.19267	1.13014	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.68153	0.00000	0.00000	0.00000	1.34110	0.00000	1.54897	2.35228
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.63142	0.75053	0.00000	0.00000	0.00000	1.39630	1.75506	0.88603	0.81964	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.43215	1.97915	0.00000	0.00000	0.00000	0.00000	1.52052	2.38734	0.00000	0.00000	0.00000	0.25090	0.00000	0.00000	0.00000	0.00000	0.00000	1.57226	0.00000	0.22708	1.20287	0.00000	0.00000	0.00000	0.00000	0.01247	0.66953	0.00000	0.79785	1.27102	0.00000	0.00000	0.41823	1.70058	0.00000	0.00000	2.79822	0.00000	0.00000	3.67711	0.00000	0.00000	0.00000	2.17637	0.09041	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.63432	0.00000	0.00000	0.00000	0.30051	0.00000	0.10793	0.00000	2.34804	0.00000	0.00000	1.24001	0.00000	0.00000	0.00000	0.00000	0.00000	1.27850	0.00000	2.28174	0.00000	0.00000	0.03212	0.00000	0.00000	0.00000	2.92102	1.31669	0.00000	2.15619	0.00000	0.00000	0.00000	0.00000	1.28048	1.54499	0.00269	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.06704	2.07002	0.00000	0.89508	0.99843	0.00000	0.77026	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.65939	0.00000	0.00000	0.00000	0.00000	0.02941	0.00000	0.42727	0.46527	0.00000	0.00000	0.00000	0.09337	0.00000	0.00000	2.95046	2.99098	0.00000	0.00000	0.00000	0.00000	0.36268	1.70021	0.00000	0.00000	0.00000	0.35795	0.00000	0.29135	0.00000	0.00000	0.00000	1.66443	0.00000	0.00000	2.74911	0.00000	0.00000	0.00000	0.00000	1.82236	0.00000	0.00000	2.82253	0.00000	0.00000	0.00000	0.00000	1.49564	0.00000	0.00000	1.50021	0.28634	0.00000	4.37816	0.00000	0.00000	0.00000	1.70406	0.31287	0.00000	0.00000	0.00000	0.00000	0.04704	0.00000	0.00000	0.34713	0.00000	0.00000	0.00000	0.34182	0.00000	0.62303	0.00000	0.47060	0.06724	0.00000	0.87169	0.00000	0.00000	0.00000	0.00000	0.00000	2.15158	0.00000	0.43435	0.33613	0.00000	0.00000	0.00000	0.00000	0.00000	2.76052	1.08345	0.00000	1.80105	1.42520	0.00000	0.13980	0.00000	2.01596	0.72326	1.82717	0.00000	0.60299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.22410	1.54749	0.00000	0.16576	1.63954	0.00000	1.17859	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.69476	0.04728	0.00000	0.00000	0.00000	1.14496	1.52306	0.76249	0.66940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.45736	2.69973	0.00000	0.00000	0.00000	0.00000	1.08600	2.66726	0.00000	0.00000	0.00000	0.27120	0.00000	0.00000	0.00000	0.00000	0.00000	2.19900	0.00000	0.31412	1.79634	0.00000	0.00000	0.00000	0.00000	0.28788	0.68433	0.00000	1.78629	0.58661	0.00000	0.00000	0.09634	1.31265	0.00000	0.00000	3.19560	0.00000	0.00000	4.10529	0.00000	0.00000	0.00000	2.45775	0.43720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88752	0.00000	0.00000	0.00000	0.46579	0.00000	0.41648	0.00000	2.35626	0.00000	0.00000	1.18672	0.00000	0.00000	0.00000	0.00000	0.00000	1.56900	0.00000	1.84401	0.01195	0.00000	0.00000	0.00000	0.00000	0.00000	3.65528	1.36135	0.00000	2.87478	0.00000	0.00000	0.00000	0.00000	1.44619	1.66780	0.63597	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.99078	2.21542	0.00000	1.11297	1.26255	0.00000	0.98356	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.74158	0.00000	0.00000	0.00000	1.19008	1.86057	0.49321	0.22393	0.00000	0.00000	0.00000	2.22160	0.00000	0.00000	1.22731	1.37601	0.77496	0.00000	0.00000	0.00000	1.08946	3.12632	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.43885	0.00000	0.00000	0.00000	0.00000	0.00000	0.01903	0.00000	0.17745	0.07180	0.00000	1.34080	2.51178	0.00000	0.00000	1.08101	0.02582	0.00000	0.00000	3.32158	0.00000	0.00000	3.06352	0.00000	0.00000	0.00000	2.36205	0.23151	0.00000	0.00000	0.00000	0.73044	0.00000	0.00000	0.00000	1.86234	0.00000	0.00000	0.00000	0.00000	0.00000	0.37573	0.00000	3.39242	0.00000	0.00000	1.75501	0.00000	0.00000	0.00000	0.00000	0.00000	1.51340	0.00000	1.63560	0.00000	0.00000	1.03346	0.00000	0.00000	0.51018	3.37615	0.45813	0.00000	2.36698	0.00000	0.00000	0.00000	0.00000	0.23729	1.57158	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.94821	0.79683	0.85238	0.12205	1.26576	0.00000	0.45074	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.64247	0.16536	0.00000	0.00000	0.00000	1.07397	1.42363	0.76067	0.72357	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.09132	2.35539	0.00000	0.00000	0.00000	0.00000	1.03224	2.35662	0.00000	0.00000	0.00000	0.26552	0.00000	0.00000	0.00000	0.00000	0.00000	1.85762	0.00000	0.29031	1.60806	0.00000	0.00000	0.00000	0.00000	0.30623	0.57198	0.00000	1.46214	0.78707	0.00000	0.00000	0.10087	1.36029	0.00000	0.00000	2.72812	0.00000	0.00000	3.86897	0.00000	0.00000	0.00000	2.20767	0.34001	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.67741	0.00000	0.00000	0.00000	0.38039	0.00000	0.28869	0.00000	2.04314	0.00000	0.00000	1.05089	0.00000	0.00000	0.00000	0.00000	0.00000	1.42348	0.00000	1.80768	0.00034	0.00000	0.00000	0.00000	0.00000	0.00000	3.21632	1.17007	0.00000	2.35557	0.00000	0.00000	0.00000	0.00000	1.41131	1.50108	0.48472	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.82904	2.04579	0.00000	0.90412	1.18484	0.00000	0.86401	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13521	1.06379	0.00000	0.00000	0.00000	0.57014	1.50838	0.56141	1.32801	0.00000	0.00000	0.00000	2.22414	0.00000	0.00000	1.57858	1.97487	0.71133	0.00000	0.00000	0.00000	1.41112	3.04998	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.69145	0.00000	0.00000	0.79025	0.00000	0.00000	0.74113	0.00000	1.13825	0.00000	0.00000	1.86073	4.16619	0.00000	0.00000	1.01989	0.80137	0.00000	0.00000	2.12041	0.73551	0.00000	5.21374	0.00000	0.00000	0.00000	3.03586	0.00000	0.00000	0.00000	0.00000	0.16936	0.00000	0.00000	0.00000	1.55291	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.07342	0.00000	0.00000	1.87778	0.00000	0.00000	0.00000	0.00000	0.00000	2.21096	0.00000	2.04132	0.00000	0.47689	0.11635	0.00000	0.00000	1.40876	3.79500	0.66531	0.00000	1.86764	0.00000	0.00000	0.00000	0.00000	0.54879	2.05601	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.17747	0.99865	1.17275	0.00000	2.70338	0.00000	0.66489	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.27026	0.82270	0.00000	0.95750	0.00000	2.03826	2.59954	0.20971	0.29312	0.00000	0.00000	0.00000	1.83287	0.00000	0.00000	0.59260	0.09916	0.85556	0.00000	0.00000	0.00000	0.85303	2.13076	0.00000	0.00000	0.00000	0.00000	0.72178	1.70376	0.00000	0.00000	0.00000	0.29795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15976	1.38074	0.00000	0.00000	1.09403	0.00000	0.00000	0.00000	3.23710	0.00000	0.00000	0.21351	0.00000	0.00000	0.00000	1.12430	1.63473	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00117	0.00000	0.00000	0.00000	0.00000	0.00000	1.20466	0.00000	3.21987	0.00000	0.00000	0.00000	0.00000	0.00000	0.29794	0.00000	0.00000	0.02103	0.00000	2.04325	0.00000	0.00000	1.15679	0.00000	0.67231	0.00000	3.06060	0.00000	0.00000	0.86395	0.00000	0.00000	0.00000	0.00000	0.00000	0.56543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.50766	0.56307	1.37009	0.98297	0.00398	0.00000	0.56397	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.29235	0.00000	0.00000	0.00000	0.00000	1.17814	0.00000	0.00000	0.49620	0.00000	0.00000	0.00000	1.08724	0.00000	0.00000	2.35117	2.68521	0.00000	0.00000	0.00000	0.00000	1.19985	0.47970	0.00000	0.00000	0.00000	0.55284	0.00000	2.94872	0.00000	0.00000	0.00000	0.49406	0.00000	0.00000	2.53069	0.00000	0.00000	0.00000	0.00000	1.85601	0.00000	0.00000	2.54374	0.00000	0.00000	0.00000	0.00000	1.14251	0.00000	0.00000	1.60488	0.00000	0.00000	3.37710	0.00000	0.00000	0.00000	0.34709	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.31139	0.00000	0.51386	0.00000	0.00000	0.83328	0.00000	1.03122	0.00000	0.00000	0.78152	0.00000	0.00000	2.07570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18056	1.62772	1.43284	0.00000	0.47127	1.93668	0.00000	0.74079	0.00000	1.62073	0.23607	2.19887	0.04277	0.51016	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.52528	0.61291	0.00000	0.00000	0.54713	0.00000	0.87432	0.00000
